date,close,trend,segment_id,is_reversal_window,reversal_segment_id,factor_id,factor_name,factor_value,speculation,speculation_first_diff,speculation_abs_first_diff,speculation_first_diff_rank,speculation_abs_first_diff_rank,speculation_first_diff_rise_signal,speculation_first_diff_drop_signal,speculation_first_diff_large_abs_signal,signal,position_scale,is_effective_signal,open,realtime_trend,realtime_position,realtime_segment_id,base_position,factor_position,daily_price_return,strategy_return,base_strategy_return,nav,base_nav,running_max,drawdown
2024-07-09,94102.88008367294,down_trend,20.0,0,,22,speculation_first_difference,0.0,-0.7305203785205661,0.0080565659509895,0.0080565659509895,0.45,0.0,0,0,0,0,1.0,0,93429.1597037242,up_trend,1.0,24.0,1.0,1.0,673.7203799487324,673.7203799487324,673.7203799487324,64798.72819086601,50577.019978685144,118051.81260655021,53253.08441568421
2024-07-10,91838.23794473428,down_trend,20.0,0,,22,speculation_first_difference,0.3,-0.5744210697746172,0.1560993087459489,0.1560993087459489,0.65,0.3,0,0,0,0,1.0,0,93959.2827906116,down_trend,-1.0,25.0,1.0,1.0,-2121.044845877317,-2121.044845877317,-2121.044845877317,62677.68334498869,48455.97513280783,118051.81260655021,55374.129261561524
2024-07-11,92544.64830948108,down_trend,20.0,0,,22,speculation_first_difference,0.1,-0.5182033319127824,0.0562177378618347,0.0562177378618347,0.55,0.1,0,0,0,0,1.0,0,92216.14249352575,down_trend,-1.0,25.0,-1.0,-1.0,328.50581595533004,-328.50581595533004,-328.50581595533004,62349.17752903336,48127.4693168525,118051.81260655021,55702.635077516854
2024-07-12,91385.49271301736,down_trend,20.0,0,,22,speculation_first_difference,1.0,-1.046752881933517,-0.5285495500207346,0.5285495500207346,0.0,1.0,0,1,1,1,0.5,0,92557.16700963044,down_trend,-1.0,25.0,-1.0,-1.0,-1171.6742966130842,1171.6742966130842,1171.6742966130842,63520.851825646445,49299.14361346558,118051.81260655021,54530.96078090377
2024-07-15,88166.13063927906,down_trend,20.0,0,,22,speculation_first_difference,1.0,-0.4645811168461631,0.5821717650873539,0.5821717650873539,1.0,1.0,1,0,1,1,0.5,0,90937.16643154752,down_trend,-1.0,25.0,-1.0,-0.5,-2771.0357922684634,1385.5178961342317,2771.0357922684634,64906.36972178068,52070.179405734045,118051.81260655021,53145.44288476954
2024-07-16,88992.0108321151,down_trend,20.0,0,,22,speculation_first_difference,0.35,-0.6318677851500201,-0.1672866683038569,0.1672866683038569,0.35,0.35,0,0,0,0,1.0,0,88069.54998593013,down_trend,-1.0,25.0,-1.0,-0.5,922.4608461849712,-461.2304230924856,-922.4608461849712,64445.13929868819,51147.718559549074,118051.81260655021,53606.673307862024
2024-07-17,87128.4008517974,down_trend,20.0,0,,22,speculation_first_difference,0.5,-0.8039773419566555,-0.1721095568066354,0.1721095568066354,0.25,0.5,0,0,0,0,1.0,0,89159.18213602736,down_trend,-1.0,25.0,-1.0,-1.0,-2030.7812842299609,2030.7812842299609,2030.7812842299609,66475.92058291816,53178.499843779035,118051.81260655021,51575.892023632055
2024-07-18,88207.13889411473,down_trend,20.0,0,,22,speculation_first_difference,0.05,-0.8266617190689088,-0.0226843771122533,0.0226843771122533,0.45,0.05,0,0,0,0,1.0,0,86828.56694272021,down_trend,-1.0,25.0,-1.0,-1.0,1378.5719513945223,-1378.5719513945223,-1378.5719513945223,65097.34863152364,51799.92789238451,118051.81260655021,52954.46397502658
2024-07-19,89977.9163766626,down_trend,20.0,0,,22,speculation_first_difference,1.0,-0.1714490542709461,0.6552126647979628,0.6552126647979628,1.0,1.0,1,0,1,1,0.5,0,87754.31858322593,down_trend,-1.0,25.0,-1.0,-1.0,2223.5977934366674,-2223.5977934366674,-2223.5977934366674,62873.75083808697,49576.330098947845,118051.81260655021,55178.061768463245
2024-07-22,89225.08093057314,down_trend,20.0,0,,22,speculation_first_difference,1.0,-0.9404351259002204,-0.7689860716292742,0.7689860716292742,0.0,1.0,0,1,1,1,0.5,0,89475.5503421435,down_trend,-1.0,25.0,-1.0,-0.5,-250.46941157036053,125.23470578518027,250.46941157036053,62998.98554387215,49826.799510518205,118051.81260655021,55052.827062678065
2024-07-23,88205.38816388269,down_trend,20.0,0,,22,speculation_first_difference,0.7,-0.6150319372196704,0.3254031886805499,0.3254031886805499,0.9,0.7,0,0,0,0,1.0,0,89177.77695874985,down_trend,-1.0,25.0,-1.0,-0.5,-972.3887948671618,486.1943974335809,972.3887948671618,63485.17994130573,50799.18830538537,118051.81260655021,54566.632665244484
2024-07-24,87285.20844771303,down_trend,20.0,0,,22,speculation_first_difference,0.25,-0.6823924373464988,-0.0673605001268283,0.0673605001268283,0.4,0.25,0,0,0,0,1.0,0,88322.6893972853,down_trend,-1.0,25.0,-1.0,-1.0,-1037.480949572273,1037.480949572273,1037.480949572273,64522.660890878,51836.66925495764,118051.81260655021,53529.15171567221
2024-07-25,87413.79357554523,down_trend,20.0,0,,22,speculation_first_difference,0.35,-0.5980148621690559,0.0843775751774429,0.0843775751774429,0.75,0.35,0,0,0,0,1.0,0,86719.2462453395,down_trend,-1.0,25.0,-1.0,-1.0,694.5473302057362,-694.5473302057362,-694.5473302057362,63828.11356067227,51142.121924751904,118051.81260655021,54223.69904587795
2024-07-26,86317.62945678916,down_trend,20.0,0,,22,speculation_first_difference,0.7,-0.8025352408124257,-0.2045203786433698,0.2045203786433698,0.15,0.7,0,0,0,0,1.0,0,88107.66305011169,down_trend,-1.0,25.0,-1.0,-1.0,-1790.0335933225288,1790.0335933225288,1790.0335933225288,65618.1471539948,52932.15551807443,118051.81260655021,52433.66545255542
2024-07-29,83851.54340221778,down_trend,20.0,0,,22,speculation_first_difference,0.7,-0.4884479958628619,0.3140872449495637,0.3140872449495637,0.85,0.7,0,0,0,0,1.0,0,86434.18785202732,down_trend,-1.0,25.0,-1.0,-1.0,-2582.644449809537,2582.644449809537,2582.644449809537,68200.79160380433,55514.79996788397,118051.81260655021,49851.02100274588
2024-07-30,81552.9701772335,down_trend,20.0,0,,22,speculation_first_difference,0.35,-0.4089693508415307,0.0794786450213312,0.0794786450213312,0.7,0.35,0,0,0,0,1.0,0,83970.3850653485,down_trend,-1.0,25.0,-1.0,-1.0,-2417.414888115003,2417.414888115003,2417.414888115003,70618.20649191934,57932.21485599897,118051.81260655021,47433.60611463088
2024-07-31,83106.77145835893,down_trend,20.0,0,,22,speculation_first_difference,0.15,-0.3534534596980052,0.0555158911435255,0.0555158911435255,0.55,0.15,0,0,0,0,1.0,0,82299.66379591812,down_trend,-1.0,25.0,-1.0,-1.0,807.1076624408015,-807.1076624408015,-807.1076624408015,69811.09882947853,57125.10719355817,118051.81260655021,48240.71377707168
2024-08-01,81290.29307634766,down_trend,20.0,0,,22,speculation_first_difference,0.45,-0.5035341956411428,-0.1500807359431376,0.1500807359431376,0.3,0.45,0,0,0,0,1.0,0,83610.21690344453,down_trend,-1.0,25.0,-1.0,-1.0,-2319.9238270968635,2319.9238270968635,2319.9238270968635,72131.0226565754,59445.031020655035,118051.81260655021,45920.78994997482
2024-08-02,81532.35371007798,down_trend,20.0,0,,22,speculation_first_difference,0.1,-0.4525993089496496,0.0509348866914931,0.0509348866914931,0.5,0.1,0,0,0,0,1.0,0,80851.30605910599,down_trend,-1.0,25.0,-1.0,-1.0,681.0476509719883,-681.0476509719883,-681.0476509719883,71449.97500560341,58763.98336968305,118051.81260655021,46601.837600946805
2024-08-05,82017.50417081594,down_trend,20.0,0,,22,speculation_first_difference,0.1,-0.4886047490329692,-0.0360054400833195,0.0360054400833195,0.4,0.1,0,0,0,0,1.0,0,80933.65503195186,down_trend,-1.0,25.0,-1.0,-1.0,1083.8491388640832,-1083.8491388640832,-1083.8491388640832,70366.12586673933,57680.13423081896,118051.81260655021,47685.68673981089
2024-08-06,81851.07164513272,down_trend,20.0,0,,22,speculation_first_difference,0.75,-0.804870736566709,-0.3162659875337398,0.3162659875337398,0.1,0.75,0,0,0,0,1.0,0,82454.51087518081,down_trend,-1.0,25.0,-1.0,-1.0,-603.4392300480977,603.4392300480977,603.4392300480977,70969.56509678742,58283.57346086706,118051.81260655021,47082.24750976279
2024-08-07,80870.83524348213,down_trend,20.0,0,,22,speculation_first_difference,0.6,-0.9857478006792184,-0.1808770641125093,0.1808770641125093,0.2,0.6,0,0,0,0,1.0,0,82406.31430622391,down_trend,-1.0,25.0,-1.0,-1.0,-1535.4790627417824,1535.4790627417824,1535.4790627417824,72505.0441595292,59819.05252360884,118051.81260655021,45546.76844702101
2024-08-08,79120.8357783956,down_trend,20.0,0,,22,speculation_first_difference,0.65,-0.675289478027933,0.3104583226512853,0.3104583226512853,0.8,0.65,0,0,0,0,1.0,0,81093.3867088399,down_trend,-1.0,25.0,-1.0,-1.0,-1972.5509304442967,1972.5509304442967,1972.5509304442967,74477.5950899735,61791.60345405314,118051.81260655021,43574.21751657671
2024-08-09,78185.68052222083,down_trend,20.0,0,,22,speculation_first_difference,0.25,-0.6009908135029438,0.0742986645249892,0.0742986645249892,0.65,0.25,0,0,0,0,1.0,0,79672.73071274188,down_trend,-1.0,25.0,-1.0,-1.0,-1487.0501905210403,1487.0501905210403,1487.0501905210403,75964.64528049454,63278.65364457418,118051.81260655021,42087.16732605567
2024-08-12,76617.80835070353,down_trend,20.0,1,20.0,22,speculation_first_difference,0.65,-0.8919087196943979,-0.2909179061914541,0.2909179061914541,0.1,0.65,0,0,0,0,1.0,0,78382.42896973128,down_trend,-1.0,25.0,-1.0,-1.0,-1764.6206190277444,1764.6206190277444,1764.6206190277444,77729.26589952229,65043.274263601925,118051.81260655021,40322.54670702793
2024-08-13,77594.22204229198,down_trend,20.0,1,20.0,22,speculation_first_difference,0.9,-0.2870357877816833,0.6048729319127146,0.6048729319127146,0.95,0.9,0,0,0,0,1.0,0,76741.35173991682,down_trend,-1.0,25.0,-1.0,-1.0,852.8703023751586,-852.8703023751586,-852.8703023751586,76876.39559714713,64190.403961226766,118051.81260655021,41175.417009403085
2024-08-14,74068.38924703021,down_trend,20.0,1,20.0,22,speculation_first_difference,0.05,-0.2629622025888128,0.0240735851928705,0.0240735851928705,0.5,0.05,0,0,0,0,1.0,0,77339.23970164434,down_trend,-1.0,25.0,-1.0,-1.0,-3270.850454614134,3270.850454614134,3270.850454614134,80147.24605176126,67461.2544158409,118051.81260655021,37904.56655478895
2024-08-15,73109.08419046688,up_trend,21.0,1,20.0,22,speculation_first_difference,0.1,-0.288297117448879,-0.0253349148600661,0.0253349148600661,0.4,0.1,0,0,0,0,1.0,0,74222.65168793529,down_trend,-1.0,25.0,-1.0,-1.0,-1113.567497468408,1113.567497468408,1113.567497468408,81260.81354922967,68574.82191330931,118051.81260655021,36790.99905732054
2024-08-16,73644.1083135831,up_trend,21.0,1,21.0,22,speculation_first_difference,0.45,-0.4377991882034184,-0.1495020707545394,0.1495020707545394,0.3,0.45,0,0,0,0,1.0,0,73760.62221651252,down_trend,-1.0,25.0,-1.0,-1.0,-116.51390292942233,116.51390292942233,116.51390292942233,81377.3274521591,68691.33581623873,118051.81260655021,36674.48515439112
2024-08-19,74049.11801897691,up_trend,21.0,1,21.0,22,speculation_first_difference,0.15,-0.473983409294017,-0.0361842210905986,0.0361842210905986,0.4,0.15,0,0,0,0,1.0,0,73990.73844726014,down_trend,-1.0,25.0,-1.0,-1.0,58.379571716766804,-58.379571716766804,-58.379571716766804,81318.94788044233,68632.95624452196,118051.81260655021,36732.86472610789
2024-08-20,75685.96489642184,up_trend,21.0,1,21.0,22,speculation_first_difference,0.5,-0.5693542015082973,-0.0953707922142803,0.0953707922142803,0.3,0.5,0,0,0,0,1.0,0,74076.6327131096,down_trend,-1.0,25.0,-1.0,-1.0,1609.3321833122318,-1609.3321833122318,-1609.3321833122318,79709.6156971301,67023.62406120973,118051.81260655021,38342.19690942012
2024-08-21,78538.71756378718,up_trend,21.0,1,21.0,22,speculation_first_difference,1.0,0.0983043160887171,0.6676585175970144,0.6676585175970144,1.0,1.0,1,0,1,1,0.5,1,76128.16814569516,up_trend,1.0,26.0,-1.0,-1.0,2410.5494180920214,-2410.5494180920214,-2410.5494180920214,77299.06627903807,64613.07464311771,118051.81260655021,40752.74632751214
2024-08-22,76187.72383019413,no_trend,,1,21.0,22,speculation_first_difference,0.5,-0.0508213056330445,-0.1491256217217616,0.1491256217217616,0.3,0.5,0,0,0,0,1.0,0,78132.92303615893,up_trend,1.0,26.0,1.0,0.5,-1945.1992059648037,-972.5996029824018,-1945.1992059648037,76326.46667605567,62667.87543715291,118051.81260655021,41725.34593049454
2024-08-23,74170.68976556571,up_trend,22.0,1,21.0,22,speculation_first_difference,0.9,-0.4278164634716551,-0.3769951578386106,0.3769951578386106,0.0,0.9,0,1,0,0,1.0,0,75974.85209072374,down_trend,-1.0,27.0,1.0,1.0,-1804.1623251580313,-1804.1623251580313,-1804.1623251580313,74522.30435089764,60863.713111994875,118051.81260655021,43529.508255652574
2024-08-26,75149.43115224813,up_trend,22.0,0,,22,speculation_first_difference,0.0,-0.4484189746273911,-0.020602511155736,0.020602511155736,0.55,0.0,0,0,0,0,1.0,0,74796.73549977438,down_trend,-1.0,27.0,-1.0,-1.0,352.69565247374703,-352.69565247374703,-352.69565247374703,74169.6086984239,60511.01745952113,118051.81260655021,43882.20390812632
2024-08-27,76908.09248468594,up_trend,22.0,1,22.0,22,speculation_first_difference,0.7,-0.25841624672186,0.1900027279055311,0.1900027279055311,0.85,0.7,0,0,0,0,1.0,0,75373.07933370295,down_trend,-1.0,27.0,-1.0,-1.0,1535.0131509829953,-1535.0131509829953,-1535.0131509829953,72634.5955474409,58976.00430853813,118051.81260655021,45417.217059109316
2024-08-28,76577.4677293547,up_trend,22.0,1,22.0,22,speculation_first_difference,0.45,-0.3815396381552903,-0.1231233914334303,0.1231233914334303,0.35,0.45,0,0,0,0,1.0,0,76788.73688541452,down_trend,-1.0,27.0,-1.0,-1.0,-211.26915605981776,211.26915605981776,211.26915605981776,72845.86470350072,59187.27346459795,118051.81260655021,45205.9479030495
2024-08-29,77635.60654948912,up_trend,22.0,1,22.0,22,speculation_first_difference,0.7,-0.1199038190583069,0.2616358190969834,0.2616358190969834,0.85,0.7,0,0,0,0,1.0,0,76739.71559338887,up_trend,1.0,28.0,-1.0,-1.0,895.8909561002511,-895.8909561002511,-895.8909561002511,71949.97374740047,58291.3825084977,118051.81260655021,46101.83885914975
2024-08-30,79670.3611412982,down_trend,23.0,1,22.0,22,speculation_first_difference,0.35,-0.0361483925808941,0.0837554264774128,0.0837554264774128,0.75,0.35,0,0,0,0,1.0,0,77588.54158407993,up_trend,1.0,28.0,1.0,1.0,2081.819557218274,2081.819557218274,2081.819557218274,74031.79330461874,60373.202065715974,118051.81260655021,44020.019301931476
2024-09-02,76063.51256469205,down_trend,23.0,1,23.0,22,speculation_first_difference,0.25,0.0336313280477047,0.0697797206285988,0.0697797206285988,0.65,0.25,0,0,0,0,1.0,0,79058.04680133151,down_trend,-1.0,29.0,1.0,1.0,-2994.5342366394616,-2994.5342366394616,-2994.5342366394616,71037.25906797928,57378.66782907651,118051.81260655021,47014.55353857094
2024-09-03,75779.22014440736,down_trend,23.0,1,23.0,22,speculation_first_difference,0.9,-0.3659452472550555,-0.3995765753027602,0.3995765753027602,0.0,0.9,0,1,0,0,1.0,0,76149.5324266099,down_trend,-1.0,29.0,-1.0,-1.0,-370.31228220254707,370.31228220254707,370.31228220254707,71407.57135018182,57748.98011127906,118051.81260655021,46644.24125636839
2024-09-04,74464.83057311413,down_trend,23.0,1,23.0,22,speculation_first_difference,0.2,-0.412551808923947,-0.0466065616688914,0.0466065616688914,0.4,0.2,0,0,0,0,1.0,0,75020.19960754935,down_trend,-1.0,29.0,-1.0,-1.0,-555.3690344352217,555.3690344352217,555.3690344352217,71962.94038461705,58304.34914571428,118051.81260655021,46088.87222193317
2024-09-05,71637.97283115204,up_trend,24.0,1,23.0,22,speculation_first_difference,0.65,-0.2012028439343351,0.2113489649896119,0.2113489649896119,0.8,0.65,0,0,0,0,1.0,0,74390.28905232956,down_trend,-1.0,29.0,-1.0,-1.0,-2752.3162211775198,2752.3162211775198,2752.3162211775198,74715.25660579457,61056.6653668918,118051.81260655021,43336.55600075565
2024-09-06,71962.1838062655,up_trend,24.0,1,24.0,22,speculation_first_difference,0.0,-0.1811550006166892,0.0200478433176458,0.0200478433176458,0.55,0.0,0,0,0,0,1.0,0,72521.65745103333,down_trend,-1.0,29.0,-1.0,-1.0,-559.4736447678297,559.4736447678297,559.4736447678297,75274.7302505624,61616.13901165963,118051.81260655021,42777.08235598782
2024-09-09,73952.7171518374,up_trend,24.0,1,24.0,22,speculation_first_difference,0.35,-0.2582179665592307,-0.0770629659425414,0.0770629659425414,0.35,0.35,0,0,0,0,1.0,0,71125.82896424414,down_trend,-1.0,29.0,-1.0,-1.0,2826.8881875932566,-2826.8881875932566,-2826.8881875932566,72447.84206296914,58789.250824066374,118051.81260655021,45603.970543581076
2024-09-10,72964.25940309594,up_trend,24.0,1,24.0,22,speculation_first_difference,0.55,-0.3989647062132309,-0.1407467396540002,0.1407467396540002,0.2,0.55,0,0,0,0,1.0,0,73992.85160481762,down_trend,-1.0,29.0,-1.0,-1.0,-1028.5922017216799,1028.5922017216799,1028.5922017216799,73476.43426469082,59817.84302578805,118051.81260655021,44575.378341859396
2024-09-11,79206.53066241814,down_trend,25.0,1,24.0,22,speculation_first_difference,1.0,0.5987226285877185,0.9976873348009494,0.9976873348009494,1.0,1.0,1,0,1,1,0.5,1,73924.95143279756,up_trend,1.0,30.0,-1.0,-1.0,5281.579229620576,-5281.579229620576,-5281.579229620576,68194.85503507024,54536.26379616748,118051.81260655021,49856.95757147997
2024-09-12,77773.4806643206,down_trend,25.0,1,24.0,22,speculation_first_difference,0.8,0.2315337608217665,-0.367188867765952,0.367188867765952,0.1,0.8,0,0,0,0,1.0,0,80183.39763023442,up_trend,1.0,30.0,1.0,0.5,-2409.916965913828,-1204.958482956914,-2409.916965913828,66989.89655211332,52126.34683025365,118051.81260655021,51061.91605443689
2024-09-13,78366.63193556007,down_trend,25.0,1,24.0,22,speculation_first_difference,0.9,-0.2147243031639237,-0.4462580639856902,0.4462580639856902,0.0,0.9,0,1,0,0,1.0,0,78497.21751651703,up_trend,1.0,30.0,1.0,1.0,-130.58558095696208,-130.58558095696208,-130.58558095696208,66859.31097115636,51995.76124929669,118051.81260655021,51192.501635393855
2024-09-18,76354.11342567294,down_trend,25.0,1,25.0,22,speculation_first_difference,0.4,-0.3189512814234624,-0.1042269782595387,0.1042269782595387,0.35,0.4,0,0,0,0,1.0,0,78349.65904335195,up_trend,1.0,30.0,1.0,1.0,-1995.545617679003,-1995.545617679003,-1995.545617679003,64863.765353477356,50000.215631617684,118051.81260655021,53188.04725307286
2024-09-19,76761.51736972705,down_trend,25.0,1,25.0,22,speculation_first_difference,0.4,-0.2139981533294787,0.1049531280939837,0.1049531280939837,0.75,0.4,0,0,0,0,1.0,0,76555.66711650696,up_trend,1.0,30.0,1.0,1.0,205.8502532200946,205.8502532200946,205.8502532200946,65069.61560669745,50206.06588483778,118051.81260655021,52982.196999852764
2024-09-20,76442.39275010422,down_trend,25.0,1,25.0,22,speculation_first_difference,0.65,-0.4321042865335623,-0.2181061332040836,0.2181061332040836,0.2,0.65,0,0,0,0,1.0,0,77165.06824219109,up_trend,1.0,30.0,1.0,1.0,-722.6754920868698,-722.6754920868698,-722.6754920868698,64346.94011461058,49483.39039275091,118051.81260655021,53704.87249193963
2024-09-23,75969.96293712065,up_trend,26.0,1,25.0,22,speculation_first_difference,0.75,-0.1300943239675029,0.3020099625660594,0.3020099625660594,0.95,0.75,0,0,0,0,1.0,0,75881.68737655324,down_trend,-1.0,31.0,1.0,1.0,88.27556056741741,88.27556056741741,88.27556056741741,64435.215675178,49571.66595331833,118051.81260655021,53616.596931372216
2024-09-24,77762.78708639389,up_trend,26.0,1,25.0,22,speculation_first_difference,0.5,-0.2747771373832664,-0.1446828134157635,0.1446828134157635,0.25,0.5,0,0,0,0,1.0,0,76024.00092201498,down_trend,-1.0,31.0,-1.0,-1.0,1738.7861643789074,-1738.7861643789074,-1738.7861643789074,62696.42951079909,47832.87978893942,118051.81260655021,55355.38309575112
2024-09-25,77032.46679007604,up_trend,26.0,1,26.0,22,speculation_first_difference,0.9,0.1639430601809544,0.4387201975642208,0.4387201975642208,0.95,0.9,0,0,0,0,1.0,0,79032.34157136887,down_trend,-1.0,31.0,-1.0,-1.0,-1999.874781292834,1999.874781292834,1999.874781292834,64696.304292091925,49832.75457023225,118051.81260655021,53355.50831445829
2024-09-26,78419.59841170204,up_trend,26.0,1,26.0,22,speculation_first_difference,0.95,-0.342117240646403,-0.5060603008273574,0.5060603008273574,0.0,0.95,0,1,1,1,0.5,1,77414.99955719833,down_trend,-1.0,31.0,-1.0,-1.0,1004.5988545037108,-1004.5988545037108,-1004.5988545037108,63691.705437588214,48828.15571572854,118051.81260655021,54360.107168962
